time,load_shortfall_3h
2018-01-28 00:00:00,11204.28908152408
2018-01-28 03:00:00,7707.894779054551
2018-01-28 06:00:00,4564.8292993987725
2018-01-28 09:00:00,5635.973404476055
2018-01-28 12:00:00,8857.963969182758
2018-01-28 15:00:00,9560.023017525842
2018-01-28 18:00:00,9205.159478454907
2018-01-28 21:00:00,11032.759711262579
2018-01-29 00:00:00,11920.981437921855
2018-01-29 03:00:00,8837.788611259844
2018-01-29 06:00:00,7735.354141645299
2018-01-29 09:00:00,12968.103620919372
2018-01-29 12:00:00,17380.65333696509
2018-01-29 15:00:00,16157.149483058913
2018-01-29 18:00:00,15758.490231882479
2018-01-29 21:00:00,17400.742314922536
2018-01-30 00:00:00,13943.801458216425
2018-01-30 03:00:00,10038.30849304197
2018-01-30 06:00:00,8380.004235409659
2018-01-30 09:00:00,13768.687827329257
2018-01-30 12:00:00,16246.72708478325
2018-01-30 15:00:00,17174.094704089126
2018-01-30 18:00:00,16004.351816833028
2018-01-30 21:00:00,18085.493893992643
2018-01-31 00:00:00,15075.140705449465
2018-01-31 03:00:00,10215.949694815314
2018-01-31 06:00:00,8587.509518951782
2018-01-31 09:00:00,14274.707303839037
2018-01-31 12:00:00,17384.266229606088
2018-01-31 15:00:00,17046.91068307238
2018-01-31 18:00:00,15297.546043003083
2018-01-31 21:00:00,18000.027789488948
2018-02-01 00:00:00,13476.481844981592
2018-02-01 03:00:00,7420.407682481012
2018-02-01 06:00:00,5502.0356037315305
2018-02-01 09:00:00,8802.822011267708
2018-02-01 12:00:00,12171.855041305598
2018-02-01 15:00:00,13816.071188894735
2018-02-01 18:00:00,12102.233443974394
2018-02-01 21:00:00,13720.746877728745
2018-02-02 00:00:00,11602.897801998843
2018-02-02 03:00:00,5625.282920722234
2018-02-02 06:00:00,4578.786255344818
2018-02-02 09:00:00,8377.470134779256
2018-02-02 12:00:00,11556.354707943488
2018-02-02 15:00:00,10420.143701817784
2018-02-02 18:00:00,9707.178333587097
2018-02-02 21:00:00,12711.335911819031
2018-02-03 00:00:00,7532.537197713399
2018-02-03 03:00:00,5802.0107452905795
2018-02-03 06:00:00,2475.62923478811
2018-02-03 09:00:00,4343.68722704106
2018-02-03 12:00:00,8504.051043748323
2018-02-03 15:00:00,8117.898230854248
2018-02-03 18:00:00,6867.847849260037
2018-02-03 21:00:00,9130.265466530394
2018-02-04 00:00:00,10141.98844848541
2018-02-04 03:00:00,5969.104374813672
2018-02-04 06:00:00,5723.193435037557
2018-02-04 09:00:00,6655.257487595042
2018-02-04 12:00:00,9171.32635307884
2018-02-04 15:00:00,10098.660227142105
2018-02-04 18:00:00,10370.477215802117
2018-02-04 21:00:00,9806.783543897609
2018-02-05 00:00:00,7762.523481856039
2018-02-05 03:00:00,7020.20566059307
2018-02-05 06:00:00,5499.408193260163
2018-02-05 09:00:00,8740.263439663908
2018-02-05 12:00:00,11860.603291468293
2018-02-05 15:00:00,11286.16801477324
2018-02-05 18:00:00,12288.428495923768
2018-02-05 21:00:00,13246.093676325348
2018-02-06 00:00:00,11954.85557244536
2018-02-06 03:00:00,10562.305552086009
2018-02-06 06:00:00,9480.835502895567
2018-02-06 09:00:00,12970.447822138765
2018-02-06 12:00:00,14498.991292736153
2018-02-06 15:00:00,15466.61058024393
2018-02-06 18:00:00,14752.173417822376
2018-02-06 21:00:00,14700.717076363346
2018-02-07 00:00:00,13908.475297755056
2018-02-07 03:00:00,11535.759534259329
2018-02-07 06:00:00,8734.078357894663
2018-02-07 09:00:00,13272.623863681732
2018-02-07 12:00:00,15782.606798520139
2018-02-07 15:00:00,13975.706260592216
2018-02-07 18:00:00,13719.373810251778
2018-02-07 21:00:00,15514.975064607173
2018-02-08 00:00:00,12649.147362885966
2018-02-08 03:00:00,10783.795558376334
2018-02-08 06:00:00,9821.771566880247
2018-02-08 09:00:00,13457.265909575364
2018-02-08 12:00:00,15047.379944112132
2018-02-08 15:00:00,15249.978252725052
2018-02-08 18:00:00,14778.80060907252
2018-02-08 21:00:00,16045.973459351355
2018-02-09 00:00:00,14601.149899806556
2018-02-09 03:00:00,11663.172975347486
2018-02-09 06:00:00,10504.604277064202
2018-02-09 09:00:00,13422.287976931242
2018-02-09 12:00:00,16583.715651845167
2018-02-09 15:00:00,15978.241151982398
2018-02-09 18:00:00,15278.23080663064
2018-02-09 21:00:00,15543.064625921515
2018-02-10 00:00:00,12888.772993225492
2018-02-10 03:00:00,9468.42490444073
2018-02-10 06:00:00,10057.775075133623
2018-02-10 09:00:00,9321.873871319594
2018-02-10 12:00:00,12537.746898688578
2018-02-10 15:00:00,14127.485167580218
2018-02-10 18:00:00,12689.671805493655
2018-02-10 21:00:00,13725.623198528838
2018-02-11 00:00:00,13820.28016908395
2018-02-11 03:00:00,9509.289605426387
2018-02-11 06:00:00,8016.651406638376
2018-02-11 09:00:00,9614.746820344137
2018-02-11 12:00:00,13318.05060792716
2018-02-11 15:00:00,12682.833656187275
2018-02-11 18:00:00,11288.186514384026
2018-02-11 21:00:00,15185.40679220088
2018-02-12 00:00:00,15467.425384482482
2018-02-12 03:00:00,11391.817117126744
2018-02-12 06:00:00,10472.802881132226
2018-02-12 09:00:00,14428.190124603223
2018-02-12 12:00:00,18540.944648267945
2018-02-12 15:00:00,16818.046858027148
2018-02-12 18:00:00,15086.881483781874
2018-02-12 21:00:00,19329.586314305718
2018-02-13 00:00:00,17094.357461132247
2018-02-13 03:00:00,9113.208240518692
2018-02-13 06:00:00,8809.476561108682
2018-02-13 09:00:00,10890.929551595353
2018-02-13 12:00:00,9593.255474714744
2018-02-13 15:00:00,8886.353650165567
2018-02-13 18:00:00,8962.3197368491
2018-02-13 21:00:00,11007.721609070648
2018-02-14 00:00:00,11274.450723263706
2018-02-14 03:00:00,4609.934580713904
2018-02-14 06:00:00,3068.018558687612
2018-02-14 09:00:00,6729.2072954245505
2018-02-14 12:00:00,10674.969934069706
2018-02-14 15:00:00,10148.8233380224
2018-02-14 18:00:00,9107.230676520103
2018-02-14 21:00:00,13776.713764269349
2018-02-15 00:00:00,13975.512889360722
2018-02-15 03:00:00,9799.524291513266
2018-02-15 06:00:00,7794.524770494104
2018-02-15 09:00:00,12059.051972526531
2018-02-15 12:00:00,16826.313894512998
2018-02-15 15:00:00,14973.155156292683
2018-02-15 18:00:00,14695.053923791787
2018-02-15 21:00:00,16687.046789288735
2018-02-16 00:00:00,14466.851436065874
2018-02-16 03:00:00,9479.196552830237
2018-02-16 06:00:00,8707.95319871762
2018-02-16 09:00:00,14013.314255102992
2018-02-16 12:00:00,17231.053458473456
2018-02-16 15:00:00,15367.01499257423
2018-02-16 18:00:00,13739.591610134607
2018-02-16 21:00:00,16227.974236303913
2018-02-17 00:00:00,14194.759059766218
2018-02-17 03:00:00,8609.899793261311
2018-02-17 06:00:00,7600.283304312786
2018-02-17 09:00:00,10413.685355386835
2018-02-17 12:00:00,12066.758646664695
2018-02-17 15:00:00,11235.514004071923
2018-02-17 18:00:00,10940.34681957399
2018-02-17 21:00:00,13295.227292432533
2018-02-18 00:00:00,11384.242242405324
2018-02-18 03:00:00,7162.025973143451
2018-02-18 06:00:00,6198.381346321645
2018-02-18 09:00:00,5615.6020113327595
2018-02-18 12:00:00,9439.49583668943
2018-02-18 15:00:00,8286.601709819688
2018-02-18 18:00:00,8083.957999428307
2018-02-18 21:00:00,10676.623217282191
2018-02-19 00:00:00,11703.619036370976
2018-02-19 03:00:00,8468.46220572169
2018-02-19 06:00:00,7869.828696422221
2018-02-19 09:00:00,12506.529216544519
2018-02-19 12:00:00,14615.598807787674
2018-02-19 15:00:00,13926.849308462732
2018-02-19 18:00:00,11904.202438104709
2018-02-19 21:00:00,11848.477470363965
2018-02-20 00:00:00,10505.61645046951
2018-02-20 03:00:00,5831.1336918046345
2018-02-20 06:00:00,3523.856964461552
2018-02-20 09:00:00,11264.443418587936
2018-02-20 12:00:00,13371.55168158623
2018-02-20 15:00:00,10750.7374401526
2018-02-20 18:00:00,9588.129407611004
2018-02-20 21:00:00,11294.071388205139
2018-02-21 00:00:00,10515.010700607281
2018-02-21 03:00:00,5296.4267607308175
2018-02-21 06:00:00,3598.7488707886423
2018-02-21 09:00:00,8165.367009235573
2018-02-21 12:00:00,9851.16799768174
2018-02-21 15:00:00,8893.519424011482
2018-02-21 18:00:00,12795.49674365291
2018-02-21 21:00:00,16581.71412219486
2018-02-22 00:00:00,14434.445351736123
2018-02-22 03:00:00,8899.54764077989
2018-02-22 06:00:00,7205.165473941635
2018-02-22 09:00:00,13920.775818317894
2018-02-22 12:00:00,14441.30412957713
2018-02-22 15:00:00,12343.786179419361
2018-02-22 18:00:00,12462.747790610194
2018-02-22 21:00:00,15658.93446866624
2018-02-23 00:00:00,12787.851935292038
2018-02-23 03:00:00,7177.30692474108
2018-02-23 06:00:00,5655.074771887746
2018-02-23 09:00:00,11727.591471018606
2018-02-23 12:00:00,14730.712962653277
2018-02-23 15:00:00,12571.47346543313
2018-02-23 18:00:00,12271.89867342841
2018-02-23 21:00:00,15947.512012006508
2018-02-24 00:00:00,12072.888151331006
2018-02-24 03:00:00,9375.523285437424
2018-02-24 06:00:00,7593.462229206691
2018-02-24 09:00:00,9574.585631112039
2018-02-24 12:00:00,13146.898470403921
2018-02-24 15:00:00,11974.400228857146
2018-02-24 18:00:00,10486.679200765038
2018-02-24 21:00:00,13261.100749194067
2018-02-25 00:00:00,13000.24284976545
2018-02-25 03:00:00,8105.090203442553
2018-02-25 06:00:00,7424.692331002397
2018-02-25 09:00:00,9174.057858473117
2018-02-25 12:00:00,11067.085405027006
2018-02-25 15:00:00,8553.25328767664
2018-02-25 18:00:00,9531.0806602731
2018-02-25 21:00:00,12257.42458561202
2018-02-26 00:00:00,11493.248466679894
2018-02-26 03:00:00,8149.821939503929
2018-02-26 06:00:00,7656.875502317223
2018-02-26 09:00:00,11899.162979550742
2018-02-26 12:00:00,12888.574829173356
2018-02-26 15:00:00,10523.975720504257
2018-02-26 18:00:00,10196.014822351848
2018-02-26 21:00:00,15117.837124685733
2018-02-27 00:00:00,12405.45946970135
2018-02-27 03:00:00,7261.040366774282
2018-02-27 06:00:00,6089.98473589583
2018-02-27 09:00:00,11382.019021804503
2018-02-27 12:00:00,15515.926765378666
2018-02-27 15:00:00,14759.276792738292
2018-02-27 18:00:00,14821.070415549259
2018-02-27 21:00:00,16549.6357762241
2018-02-28 00:00:00,11854.464633772628
2018-02-28 03:00:00,8719.531062870112
2018-02-28 06:00:00,7478.155370749296
2018-02-28 09:00:00,10672.985018735371
2018-02-28 12:00:00,12462.84896416928
2018-02-28 15:00:00,9079.311954198622
2018-02-28 18:00:00,9254.232062430072
2018-02-28 21:00:00,7953.911618125753
2018-03-01 00:00:00,7334.575507336563
2018-03-01 03:00:00,5292.885665827097
2018-03-01 06:00:00,3049.23152255302
2018-03-01 09:00:00,6369.920362303363
2018-03-01 12:00:00,11054.19856618271
2018-03-01 15:00:00,7630.316687127773
2018-03-01 18:00:00,8579.324417947784
2018-03-01 21:00:00,13527.767036349402
2018-03-02 00:00:00,7132.111241347303
2018-03-02 03:00:00,5855.469103584296
2018-03-02 06:00:00,3714.887501106458
2018-03-02 09:00:00,8501.734483333283
2018-03-02 12:00:00,9917.742565340184
2018-03-02 15:00:00,9339.763080968321
2018-03-02 18:00:00,11351.032923640567
2018-03-02 21:00:00,12294.288994779181
2018-03-03 00:00:00,9506.93828009831
2018-03-03 03:00:00,5304.661563878153
2018-03-03 06:00:00,4004.3959810453975
2018-03-03 09:00:00,5604.945102448208
2018-03-03 12:00:00,7414.643507922211
2018-03-03 15:00:00,8259.823124049513
2018-03-03 18:00:00,7459.646522385031
2018-03-03 21:00:00,9872.715472718384
2018-03-04 00:00:00,9416.669268986037
2018-03-04 03:00:00,6304.6907612093555
2018-03-04 06:00:00,4452.32808974624
2018-03-04 09:00:00,6059.8578610441855
2018-03-04 12:00:00,7130.979911262506
2018-03-04 15:00:00,7780.538582610085
2018-03-04 18:00:00,7312.408250955319
2018-03-04 21:00:00,8258.389287855345
2018-03-05 00:00:00,7757.436863002747
2018-03-05 03:00:00,5928.497708040422
2018-03-05 06:00:00,3951.327441462318
2018-03-05 09:00:00,7356.052234007815
2018-03-05 12:00:00,8824.001805366279
2018-03-05 15:00:00,9815.49976264068
2018-03-05 18:00:00,7726.475529396766
2018-03-05 21:00:00,8511.691395415646
2018-03-06 00:00:00,8839.757753970991
2018-03-06 03:00:00,8634.37294855268
2018-03-06 06:00:00,6978.4723369300755
2018-03-06 09:00:00,9919.367383659512
2018-03-06 12:00:00,9510.587789487397
2018-03-06 15:00:00,8675.11945597541
2018-03-06 18:00:00,8216.770919689729
2018-03-06 21:00:00,10019.72696943631
2018-03-07 00:00:00,13609.247881064151
2018-03-07 03:00:00,9620.954978474894
2018-03-07 06:00:00,9515.350766511008
2018-03-07 09:00:00,12894.526212305605
2018-03-07 12:00:00,14068.220930389234
2018-03-07 15:00:00,14697.007815028372
2018-03-07 18:00:00,14064.118096285089
2018-03-07 21:00:00,15253.329551049406
2018-03-08 00:00:00,14861.49936375212
2018-03-08 03:00:00,11751.319801415813
2018-03-08 06:00:00,10298.417909139584
2018-03-08 09:00:00,13763.390395798531
2018-03-08 12:00:00,15562.039497608466
2018-03-08 15:00:00,15891.131635570746
2018-03-08 18:00:00,14729.231678234064
2018-03-08 21:00:00,17130.344877339005
2018-03-09 00:00:00,15844.988945515439
2018-03-09 03:00:00,9547.612604519825
2018-03-09 06:00:00,10238.530664023949
2018-03-09 09:00:00,13717.69596179296
2018-03-09 12:00:00,14804.938965928979
2018-03-09 15:00:00,15138.939802941946
2018-03-09 18:00:00,13747.947542111346
2018-03-09 21:00:00,14618.101872038975
2018-03-10 00:00:00,12920.98419066177
2018-03-10 03:00:00,10843.171334570294
2018-03-10 06:00:00,10513.017865070859
2018-03-10 09:00:00,11681.08910173817
2018-03-10 12:00:00,15078.45081960199
2018-03-10 15:00:00,15035.55851579349
2018-03-10 18:00:00,14249.023822008474
2018-03-10 21:00:00,15172.8481790245
2018-03-11 00:00:00,12555.205251337218
2018-03-11 03:00:00,9083.167395555252
2018-03-11 06:00:00,8584.954255799867
2018-03-11 09:00:00,10814.525353810393
2018-03-11 12:00:00,12736.860179070203
2018-03-11 15:00:00,9884.422775364354
2018-03-11 18:00:00,9869.462362145523
2018-03-11 21:00:00,13302.023538532505
2018-03-12 00:00:00,10684.518061393337
2018-03-12 03:00:00,8661.765444325802
2018-03-12 06:00:00,8116.460364536356
2018-03-12 09:00:00,11635.120798866588
2018-03-12 12:00:00,16575.083635274546
2018-03-12 15:00:00,15878.545489808226
2018-03-12 18:00:00,13735.924174670687
2018-03-12 21:00:00,16096.489759874066
2018-03-13 00:00:00,12190.629701568616
2018-03-13 03:00:00,7849.569341677595
2018-03-13 06:00:00,6287.636300258732
2018-03-13 09:00:00,10685.950518295123
2018-03-13 12:00:00,10775.568719999637
2018-03-13 15:00:00,9283.30345967767
2018-03-13 18:00:00,10850.61399409688
2018-03-13 21:00:00,13525.689456899678
2018-03-14 00:00:00,13140.031855882764
2018-03-14 03:00:00,7160.326578473061
2018-03-14 06:00:00,5666.60985443457
2018-03-14 09:00:00,9495.136092429959
2018-03-14 12:00:00,9855.16375897994
2018-03-14 15:00:00,9618.891889281189
2018-03-14 18:00:00,8582.532220106468
2018-03-14 21:00:00,8139.10789024476
2018-03-15 00:00:00,7173.847733859383
2018-03-15 03:00:00,1955.5236112891923
2018-03-15 06:00:00,-458.7150867803494
2018-03-15 09:00:00,4423.632388471682
2018-03-15 12:00:00,5391.125692973943
2018-03-15 15:00:00,6264.304699916235
2018-03-15 18:00:00,5943.642610993587
2018-03-15 21:00:00,8000.655969540847
2018-03-16 00:00:00,8633.777455794425
2018-03-16 03:00:00,5419.855175578493
2018-03-16 06:00:00,3460.2168775925365
2018-03-16 09:00:00,7914.431569514803
2018-03-16 12:00:00,7951.721400515672
2018-03-16 15:00:00,7322.575893215881
2018-03-16 18:00:00,6014.629856519559
2018-03-16 21:00:00,8946.55938815518
2018-03-17 00:00:00,9036.367086952814
2018-03-17 03:00:00,5608.903390329219
2018-03-17 06:00:00,3488.6128156889076
2018-03-17 09:00:00,5082.106824586935
2018-03-17 12:00:00,8015.164108329235
2018-03-17 15:00:00,7675.338765358928
2018-03-17 18:00:00,6374.984826293615
2018-03-17 21:00:00,10546.011656523568
2018-03-18 00:00:00,8235.303470215898
2018-03-18 03:00:00,3601.3751109288764
2018-03-18 06:00:00,549.9442403671791
2018-03-18 09:00:00,2367.463950978076
2018-03-18 12:00:00,4570.028252845697
2018-03-18 15:00:00,3710.3893287580604
2018-03-18 18:00:00,3827.255650625034
2018-03-18 21:00:00,6169.191539008275
2018-03-19 00:00:00,9530.293495897435
2018-03-19 03:00:00,3712.660946077293
2018-03-19 06:00:00,3459.754141961292
2018-03-19 09:00:00,7486.635615750761
2018-03-19 12:00:00,8889.845602526539
2018-03-19 15:00:00,8383.680578032607
2018-03-19 18:00:00,9119.199877260418
2018-03-19 21:00:00,9769.659447905244
2018-03-20 00:00:00,9399.016527120419
2018-03-20 03:00:00,6171.360101260455
2018-03-20 06:00:00,1339.4880544702385
2018-03-20 09:00:00,8125.45981264941
2018-03-20 12:00:00,10677.948884141299
2018-03-20 15:00:00,7737.828883361985
2018-03-20 18:00:00,7623.248443757326
2018-03-20 21:00:00,8717.15960773547
2018-03-21 00:00:00,9518.964162732434
2018-03-21 03:00:00,3857.20156205134
2018-03-21 06:00:00,3178.0852983140953
2018-03-21 09:00:00,11219.129157397916
2018-03-21 12:00:00,9922.880276742144
2018-03-21 15:00:00,7051.076062636291
2018-03-21 18:00:00,8537.640346875314
2018-03-21 21:00:00,8153.796747237554
2018-03-22 00:00:00,10231.58295670212
2018-03-22 03:00:00,5559.886177930167
2018-03-22 06:00:00,4648.370871163451
2018-03-22 09:00:00,10309.641177773108
2018-03-22 12:00:00,11598.30106639878
2018-03-22 15:00:00,11438.85101553743
2018-03-22 18:00:00,8499.073289993757
2018-03-22 21:00:00,13303.537433839412
2018-03-23 00:00:00,13786.839940909695
2018-03-23 03:00:00,8620.436033087257
2018-03-23 06:00:00,6663.629720271246
2018-03-23 09:00:00,9478.619419812758
2018-03-23 12:00:00,10129.47242767279
2018-03-23 15:00:00,9589.580923168725
2018-03-23 18:00:00,8209.145904142175
2018-03-23 21:00:00,8059.015713805476
2018-03-24 00:00:00,7504.982398601729
2018-03-24 03:00:00,4091.7944417175113
2018-03-24 06:00:00,1437.3717144095945
2018-03-24 09:00:00,4387.348804740464
2018-03-24 12:00:00,6288.52757706824
2018-03-24 15:00:00,6329.8761652446965
2018-03-24 18:00:00,4379.062311616598
2018-03-24 21:00:00,5934.040488378375
